Raw file	Experiment	Fraction	Enzyme	Enzyme mode	Enzyme first search	Enzyme mode first search	Use enzyme first search	Variable modifications	Fixed modifications	Multi modifications	Variable modifications first search	Use variable modifications first search	Requantify	Multiplicity	Max. missed cleavages	Labels0	LC-MS run type	Time-dependent recalibration	MS	MS/MS	MS3	MS/MS Submitted	MS/MS Submitted (SIL)	MS/MS Submitted (ISO)	MS/MS Submitted (PEAK)	MS/MS Identified	MS/MS Identified (SIL)	MS/MS Identified (ISO)	MS/MS Identified (PEAK)	MS/MS Identified [%]	MS/MS Identified (SIL) [%]	MS/MS Identified (ISO) [%]	MS/MS Identified (PEAK) [%]	Peptide Sequences Identified	Peaks	Peaks Sequenced	Peaks Sequenced [%]	Peaks Repeatedly Sequenced	Peaks Repeatedly Sequenced [%]	Isotope Patterns	Isotope Patterns Sequenced	Isotope Patterns Sequenced (z>1)	Isotope Patterns Sequenced [%]	Isotope Patterns Sequenced (z>1) [%]	Isotope Patterns Repeatedly Sequenced	Isotope Patterns Repeatedly Sequenced [%]	Recalibrated	Av. Absolute Mass Deviation [ppm]	Mass Standard Deviation [ppm]	Av. Absolute Mass Deviation [mDa]	Mass Standard Deviation [mDa]	Label free norm param
161_44_1zu3_wdh	161_44_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14848	47740	0	63658	31820	0	31838	3569	3350	0	219	5.6	11	0	0.69	1965	614825	38947	6.3	2277	5.8	62183	27715	27146	45	52	3312	12	+	0.66648	0.95756	0.44161	0.67104	
161_45_90min_wdh	161_45_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		12735	50515	0	72601	28421	0	44180	10986	8476	0	2510	15	30	0	5.7	1500	408988	30428	7.4	4806	16	30552	15122	14594	49	58	4018	27	+	0.68293	0.97784	0.4603	0.68982	
161_46_1zu3_90min_3ul	161_46_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10647	56199	0	83399	28997	0	54402	11065	8955	0	2110	13	31	0	3.9	2318	354358	33542	9.5	6069	18	32923	16765	16228	51	59	4821	29	+	0.61464	0.88275	0.40031	0.60664	
161_47_1zu3_wdh	161_47_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		12661	51154	0	69634	32668	0	36966	4601	4261	0	340	6.6	13	0	0.92	2469	571906	40393	7.1	2853	7.1	59261	27746	27087	47	56	3863	14	+	0.62469	0.88862	0.41567	0.62984	
161_48_1zu3_90min_3ul	161_48_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		11483	55709	0	81059	30355	0	50704	15120	11821	0	3299	19	39	0	6.5	1826	300410	31032	10	5914	19	24270	13787	13223	57	66	4405	32	+	0.63109	0.90276	0.43058	0.64952	
161_49_1zu3_90min_3ul	161_49_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		9893	54195	0	82445	25939	0	56506	11916	10008	0	1908	14	39	0	3.4	1409	296696	27263	9.2	5028	18	21651	11213	10669	52	61	3487	31	+	0.57447	0.83522	0.37274	0.57309	
161_4P_1zu3_90min_3ul	161_4P_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14901	46049	0	76311	15755	0	60556	2887	2286	0	601	3.8	15	0	0.99	156	366496	17165	4.7	4321	25	10540	3288	2710	31	53	1598	49	+	0.5142	0.76931	0.31536	0.49412	
161_4Sb_1zu3_wdh	161_4Sb_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14130	45632	0	65752	25512	0	40240	2564	2269	0	295	3.9	8.9	0	0.73	1060	611448	32773	5.4	2369	7.2	51771	21170	20452	41	62	3197	15	+	0.59024	0.82363	0.37598	0.55289	
161_50_1zu3_90min_3ul	161_50_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10513	53993	0	80230	27752	0	52478	12050	9751	0	2299	15	35	0	4.4	1749	302514	28345	9.4	5075	18	25718	13480	12948	52	62	3673	27	+	0.64477	0.92875	0.42781	0.64148	
161_51_1zu3_wdh	161_51_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14223	45411	0	64670	26148	0	38522	3804	3524	0	280	5.9	13	0	0.73	1990	622351	35237	5.7	2234	6.3	58558	22484	21872	38	52	2828	13	+	0.67432	0.93841	0.44406	0.65857	
161_52_1zu3_90min_3ul	161_52_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10379	57712	0	82847	32569	0	50278	13824	11157	0	2667	17	34	0	5.3	1587	301222	33129	11	6149	19	26954	15203	14655	56	65	4642	31	+	0.65489	0.93754	0.45162	0.68974	
161_53_1zu3_90min_3ul	161_53_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		11279	55766	0	79203	32323	0	46880	13669	11157	0	2512	17	35	0	5.4	1759	343121	33739	9.8	5623	17	29473	16207	15681	55	63	4421	27	+	0.66215	0.96064	0.44939	0.6885	
161_54_1zu3_90min_3ul	161_54_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10644	56674	0	79708	33632	0	46076	17451	13975	0	3476	22	42	0	7.5	2143	305150	32586	11	6158	19	26282	15178	14644	58	66	4785	32	+	0.6239	0.90936	0.43059	0.65501	
161_55_1zu3_wdh	161_55_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13820	48155	0	64927	31381	0	33546	4220	3992	0	228	6.5	13	0	0.68	2233	612053	38237	6.2	2476	6.5	61918	26768	26222	43	55	3604	13	+	0.6439	0.91563	0.43287	0.66491	
161_56_1zu3_90min_3ul	161_56_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10607	57325	0	82869	31777	0	51092	13358	10101	0	3257	16	32	0	6.4	2331	310591	34867	11	5851	17	31440	18060	17511	57	65	4995	28	+	0.6458	0.92823	0.43898	0.674	
161_57_1zu3_wdh	161_57_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14864	46795	0	62219	31367	0	30852	3899	3685	0	214	6.3	12	0	0.69	1981	610592	37287	6.1	2564	6.9	58927	26818	26344	46	54	3539	13	+	0.6189	0.87979	0.41297	0.62727	
161_58_1zu3_90min_3ul	161_58_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10800	53162	0	80486	25834	0	54652	12199	10183	0	2016	15	39	0	3.7	1926	297392	27327	9.2	4860	18	23440	12201	11734	52	61	3349	27	+	0.63461	0.91757	0.40933	0.62603	
161_59_1zu3_wdh	161_59_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14309	47020	0	63681	30357	0	33324	4453	4117	0	336	7	14	0	1	2271	606957	36981	6.1	2634	7.1	61614	25622	25095	42	54	3608	14	+	0.57715	0.83104	0.39241	0.60982	
161_5_1zu3_90min_3ul	161_5_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15899	44221	0	74269	14139	0	60130	2748	2100	0	648	3.7	15	0	1.1	143	391862	16876	4.3	3883	23	10846	3200	2676	30	52	1537	48	+	0.44665	0.69338	0.2872	0.47469	
161_60_1zu3_wdh	161_60_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14479	44919	0	64771	25061	0	39710	3672	3417	0	255	5.7	14	0	0.64	1780	588579	34445	5.9	2610	7.6	51540	21164	20673	41	56	3069	15	+	0.62461	0.86552	0.4061	0.59687	
161_61_1zu3_wdh	161_61_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15139	45400	0	63266	27518	0	35748	3953	3688	0	265	6.2	13	0	0.74	2044	583275	34772	6	2558	7.4	50458	23525	23079	47	56	3129	13	+	0.60055	0.86763	0.38797	0.59311	
161_62_1zu3_90min_3ul	161_62_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		9928	57041	0	85290	28788	0	56502	12456	10032	0	2424	15	35	0	4.3	1773	273154	30097	11	5303	18	25620	14096	13526	55	63	3958	28	+	0.67656	0.96286	0.44294	0.66845	
161_63_1zu3_90min_3ul	161_63_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10469	56208	0	81537	30877	0	50660	14314	11458	0	2856	18	37	0	5.6	2057	287146	30968	11	5836	19	26445	14642	14105	55	63	4310	29	+	0.65071	0.93159	0.43404	0.65318	
161_64_1zu3_90min_3ul	161_64_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10180	58129	0	84670	31578	0	53092	14886	11815	0	3071	18	37	0	5.8	2011	282901	32788	12	6163	19	25901	14950	14400	58	66	4612	31	+	0.65114	0.93827	0.43826	0.66204	
161_65_1zu3_wdh	161_65_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15227	44131	0	62037	26215	0	35822	4293	3935	0	358	6.9	15	0	1	2196	609241	34190	5.6	2630	7.7	51090	22204	21757	43	53	3054	14	+	0.57109	0.82235	0.36422	0.55124	
161_66_1zu3_wdh	161_66_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15309	44643	0	61502	27782	0	33720	4484	4148	0	336	7.3	15	0	1	2097	606524	34119	5.6	2765	8.1	51391	22923	22425	45	54	3564	16	+	0.59937	0.85498	0.40305	0.62617	
161_67_1zu3_wdh	161_67_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14745	44895	0	62351	27439	0	34912	2845	2628	0	217	4.6	9.6	0	0.62	1478	593811	35612	6	2321	6.5	56292	23874	23389	42	50	2863	12	+	0.6499	0.90224	0.41959	0.61986	
161_68_1zu3_90min_3ul	161_68_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		11084	57321	0	81588	33038	0	48550	7019	5716	0	1303	8.6	17	0	2.7	958	404757	36908	9.1	5174	14	39535	20434	19809	52	59	4554	22	+	0.75509	1.0565	0.49351	0.72354	
161_69_1zu3_90min_3ul	161_69_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10597	56024	0	81136	30910	0	50226	13468	10893	0	2575	17	35	0	5.1	1905	316718	31539	10	5574	18	27784	15060	14512	54	62	4366	29	+	0.67568	0.96572	0.45114	0.67294	
161_6_wdh	161_6_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15646	43932	0	74334	13508	0	60826	1285	1019	0	266	1.7	7.5	0	0.44	158	586638	18643	3.2	4510	24	19118	4384	3477	23	48	2001	46	+	0.50536	0.74335	0.34147	0.52862	
161_70_1zu3_90min_3ul	161_70_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		11305	55996	0	79761	32221	0	47540	15875	12792	0	3083	20	40	0	6.5	1771	313802	32403	10	5817	18	26614	14995	14458	56	64	4551	30	+	0.64985	0.95251	0.44585	0.68677	
161_71_1zu3_wdh	161_71_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15346	44352	0	60312	28390	0	31922	2839	2568	0	271	4.7	9	0	0.85	1379	611778	34130	5.6	3049	8.9	48833	23367	23004	48	59	3844	16	+	0.58077	0.80503	0.3757	0.55465	
161_72_1zu3_wdh	161_72_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15432	46369	0	61203	31533	0	29670	2872	2667	0	205	4.7	8.5	0	0.69	1516	617584	37483	6.1	3034	8.1	53717	25874	25366	48	59	4244	16	+	0.59591	0.83337	0.39067	0.58443	
161_73_1zu3_wdh	161_73_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15458	47031	0	60723	33335	0	27388	2762	2555	0	207	4.5	7.7	0	0.76	1368	646246	39222	6.1	3180	8.1	56739	27403	26917	48	58	4472	16	+	0.56423	0.81978	0.37336	0.58016	
161_74_1zu3_wdh	161_74_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14409	45827	0	62676	28978	0	33698	5046	4645	0	401	8.1	16	0	1.2	2462	631038	35768	5.7	2474	6.9	60255	24410	23930	41	54	3443	14	+	0.60208	0.85783	0.40908	0.62179	
161_75_1zu3_wdh	161_75_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15398	44233	0	60273	28187	0	32086	4861	4537	0	324	8.1	16	0	1	2513	617526	34095	5.5	2523	7.4	51189	23752	23401	46	56	3324	14	+	0.62175	0.88134	0.40696	0.61517	
161_76_1zu3_wdh	161_76_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15334	42992	0	60311	25673	0	34638	4228	3917	0	311	7	15	0	0.9	2329	605733	33447	5.5	2276	6.8	51146	22218	21839	43	53	2704	12	+	0.65001	0.90652	0.42093	0.62892	
161_77_zu3_wdh	161_77_zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14841	45097	0	62364	27830	0	34534	5188	4778	0	410	8.3	17	0	1.2	2352	587495	34142	5.8	2768	8.1	47749	22832	22447	48	58	3660	16	+	0.58759	0.83366	0.39782	0.60602	
161_78_1zu3_90min_3ul	161_78_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10159	54114	0	80664	27556	0	53108	10586	8928	0	1658	13	32	0	3.1	1833	364957	29128	8	4370	15	30208	15084	14696	50	58	3404	23	+	0.70923	1.0114	0.45243	0.67203	
161_79_1zu3_90min_3ul	161_79_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10770	53653	0	80711	26581	0	54130	12544	10478	0	2066	16	39	0	3.8	1978	363258	27305	7.5	4721	17	25370	12880	12458	51	61	3453	27	+	0.64089	0.92151	0.42057	0.63327	
161_80_1zu3_90min_3ul	161_80_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		11188	54347	0	81734	26948	0	54786	11365	9301	0	2064	14	35	0	3.8	2065	377809	31335	8.3	4444	14	29981	15897	15466	53	61	3675	23	+	0.64469	0.92867	0.40935	0.61734	
161_81_1zu3_90min_3ul	161_81_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		11271	55229	0	82073	28365	0	53708	11870	9684	0	2186	14	34	0	4.1	2391	384961	32384	8.4	4836	15	31508	16934	16470	54	62	4088	24	+	0.63796	0.92388	0.41376	0.63685	
161_82_1zu3_90min_3ul	161_82_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		11188	55104	0	80690	29512	0	51178	9457	7677	0	1780	12	26	0	3.5	1954	397222	33653	8.5	4771	14	34577	18593	18143	54	62	4424	24	+	0.6525	0.9539	0.41935	0.65007	
161_83_1zu3_wdh	161_83_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14954	44768	0	62627	26909	0	35718	4072	3767	0	305	6.5	14	0	0.85	2050	634554	34679	5.5	2680	7.7	51161	22904	22509	45	54	3046	13	+	0.61376	0.87973	0.39899	0.6065	
161_84_1zu3_90min_3ul	161_84_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		12821	50365	0	74740	25984	0	48756	11977	9967	0	2010	16	38	0	4.1	1685	450084	26262	5.8	4244	16	27432	12689	12264	46	56	3540	28	+	0.58162	0.84214	0.38319	0.58247	
161_85_1zu3_90min_WH	161_85_1zu3_90min_WH	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		11576	53899	0	77038	30756	0	46282	4108	3765	0	343	5.3	12	0	0.74	1988	577961	39621	6.9	3447	8.7	52363	25504	25011	49	56	3915	15	+	0.62385	0.89024	0.41632	0.63269	
161_86_1zu3_wdh	161_86_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14189	46964	0	63675	30247	0	33428	5886	5487	0	399	9.2	18	0	1.2	2948	586870	36691	6.3	2729	7.4	53331	25456	25085	48	56	3591	14	+	0.60387	0.84809	0.40599	0.5984	
161_87_1zu3_90min_WH3	161_87_1zu3_90min_WH3	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		11365	52451	0	76841	28049	0	48792	3564	3362	0	202	4.6	12	0	0.41	1729	514673	39129	7.6	3712	9.5	46723	23013	22391	49	58	3733	16	+	0.62942	0.89906	0.4047	0.61028	
161_88_1zu3_90min_wdh	161_88_1zu3_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15641	43976	0	59600	28344	0	31256	5240	4757	0	483	8.8	17	0	1.5	2406	791069	34217	4.3	2894	8.5	55221	23263	22849	42	51	3596	15	+	0.64987	0.92485	0.43672	0.65375	
161_89_1zu3_90min_wdh	161_89_1zu3_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		16266	41645	0	57085	26205	0	30880	5140	4757	0	383	9	18	0	1.2	2657	902745	33397	3.7	2700	8.1	55334	21913	21533	40	50	3140	14	+	0.63877	0.90246	0.4192	0.63372	
161_8_1zu3_90min_3ul	161_8_1zu3_90min_3ul	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15736	44936	0	75951	13897	0	62054	1921	1396	0	525	2.5	10	0	0.85	89	363232	17406	4.8	4193	24	10239	3088	2557	30	51	1640	53	+	0.57847	0.94746	0.31777	0.53845	
161_90_1zu3_wdh	161_90_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15270	44497	0	62102	26890	0	35212	4671	4315	0	356	7.5	16	0	1	2621	628995	34519	5.5	2631	7.6	50612	23079	22677	46	56	2960	13	+	0.60315	0.84041	0.38722	0.5656	
161_91_1zu3_wdh	161_91_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15357	44041	0	61921	26161	0	35760	3845	3632	0	213	6.2	14	0	0.6	1905	623585	33897	5.4	2743	8.1	49361	22142	21735	45	55	3137	14	+	0.58185	0.81394	0.38363	0.5724	
161_92_1zu3_wdh	161_92_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		16466	42006	0	59397	24615	0	34782	3433	3180	0	253	5.8	13	0	0.73	1882	671304	32738	4.9	2678	8.2	47386	20923	20541	44	56	2887	14	+	0.62073	0.87	0.39835	0.59858	
161_93_1zu3_wdh	161_93_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14360	45044	0	63417	26669	0	36748	3787	3557	0	230	6	13	0	0.63	1986	626029	35717	5.7	2560	7.2	50289	22878	22458	45	56	2987	13	+	0.60706	0.86488	0.3898	0.59143	
161_94_1zu3_90min	161_94_1zu3_90min	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13468	51142	0	75206	27068	0	48138	8299	7064	0	1235	11	26	0	2.6	2138	580025	33764	5.8	3887	12	61377	19098	18398	31	49	3748	20	+	0.63947	0.92633	0.4195	0.6408	
161_95_pur_wdh_20200617174257	161_95_pur_wdh_20200617174257	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13179	51369	0	72388	30346	0	42042	6494	5865	0	629	9	19	0	1.5	3059	464693	38205	8.2	2876	7.5	49157	24766	24192	50	60	3824	15	+	0.57605	0.83202	0.39985	0.62263	
161_96_1zu3_wdh	161_96_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15969	42066	0	59098	25034	0	34064	3749	3440	0	309	6.3	14	0	0.91	1893	624389	32015	5.1	2093	6.5	53730	21540	21127	40	54	2685	12	+	0.68731	0.94648	0.45729	0.67242	
161_97_pur_wdh_20200619035245	161_97_pur_wdh_20200619035245	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14598	45078	0	65634	24510	0	41124	5222	4753	0	469	8	19	0	1.1	2566	529451	32749	6.2	2724	8.3	42165	20180	19731	48	59	3121	15	+	0.60357	0.84773	0.39562	0.58267	
161_98_1zu3_90min	161_98_1zu3_90min	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15382	48707	0	66842	30544	0	36298	14822	12109	0	2713	22	40	0	7.5	2008	576291	28435	4.9	5145	18	36538	14372	13885	39	46	4164	29	+	0.59539	0.85589	0.41446	0.62011	
161_99_1zu3_90min	161_99_1zu3_90min	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13655	49365	0	74116	24614	0	49502	7841	6692	0	1149	11	27	0	2.3	2626	612182	32967	5.4	3865	12	62432	17701	17038	28	48	3163	18	+	0.63977	0.91831	0.399	0.59369	
161_9_wdh	161_9_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		19756	38668	0	65716	11618	0	54098	1044	834	0	210	1.6	7.2	0	0.39	173	783773	16448	2.1	3519	21	24383	4886	3886	20	40	2213	45	+	0.40058	0.54914	0.26334	0.37146	
163_10_1zu3_wdh	163_10_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14333	44403	0	65706	23098	0	42608	3475	3163	0	312	5.3	14	0	0.73	1880	600125	32759	5.5	2589	7.9	47020	19608	18791	42	60	2636	13	+	0.57504	0.8099	0.36389	0.5423	
163_11_pur_wdh	163_11_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		16340	41593	0	62398	20788	0	41610	2281	2027	0	254	3.7	9.8	0	0.61	1157	638974	30233	4.7	2535	8.4	45737	17348	16684	38	56	2513	14	+	0.57172	0.80798	0.34373	0.49908	
163_12_pur_wdh	163_12_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14295	46485	0	66303	26667	0	39636	4862	4426	0	436	7.3	17	0	1.1	2531	623227	36643	5.9	2859	7.8	54694	22644	22126	41	55	3119	14	+	0.58333	0.82907	0.3799	0.56781	
163_13_pur_wdh	163_13_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13028	50992	0	70809	31169	0	39640	5070	4719	0	351	7.2	15	0	0.89	2940	592083	40307	6.8	2679	6.6	59429	27101	26632	46	56	3248	12	+	0.58412	0.83306	0.39096	0.59584	
163_14_pur_wdh	163_14_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		12856	48722	0	72230	25214	0	47016	4097	3842	0	255	5.7	15	0	0.54	2158	599899	36907	6.2	3150	8.5	48988	21171	20627	43	57	3149	15	+	0.59226	0.84272	0.3785	0.56568	
163_15_pur_wdh	163_15_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15313	43345	0	62829	23859	0	38970	4052	3702	0	350	6.4	16	0	0.9	2275	681049	34308	5	2598	7.6	54610	20500	20017	38	54	2587	13	+	0.61419	0.86669	0.38504	0.56715	
163_16_1zu3_90min	163_16_1zu3_90min	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		16271	43310	0	66534	20074	0	46460	5409	4463	0	946	8.1	22	0	2	1626	564600	28123	5	3298	12	51381	14855	14229	29	50	2774	19	+	0.58725	0.84411	0.34706	0.51617	
163_17_90min_pur_wdh	163_17_90min_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		16732	41126	0	63276	18968	0	44308	2496	2159	0	337	3.9	11	0	0.76	868	779691	29097	3.7	3516	12	37721	13740	13082	36	52	3329	24	+	0.50036	0.71862	0.30868	0.47479	
